Gene,F_score,p_value,p_value_FDR,Rejected_FDR_0.05
KCNH1,163.86749397815709,0.0,0.0,True
ATP8B3,163.83665940988195,0.0,0.0,True
RNMT,163.81235425616094,0.0,0.0,True
KAT8,163.81228398399264,0.0,0.0,True
KCNJ1,163.81146527446592,0.0,0.0,True
FAM111A,163.79429361041372,0.0,0.0,True
HTR2A,163.75161966960982,0.0,0.0,True
PTPRQ,163.74545903872257,0.0,0.0,True
IP6K2,163.70505851467095,0.0,0.0,True
ANKRD6,163.69407933433993,0.0,0.0,True
FOXN4,163.68223031854282,0.0,0.0,True
FUBP1,163.66626575178552,0.0,0.0,True
PIKFYVE,163.66332015255185,0.0,0.0,True
KIDINS220,163.66173676788068,0.0,0.0,True
HTRA1,163.64680254606193,0.0,0.0,True
GMEB1,163.63984054456955,0.0,0.0,True
KATNAL2,163.5943639395443,0.0,0.0,True
PATJ,163.5809710846602,0.0,0.0,True
MTF2,163.52894528301943,0.0,0.0,True
DRGX,163.51995671883793,0.0,0.0,True
GPR108,163.4985762353611,0.0,0.0,True
UTP15,163.49710747275418,0.0,0.0,True
COQ10B,163.48901167785343,0.0,0.0,True
ERMP1,163.48468424852916,0.0,0.0,True
GRIN2C,163.4761849629386,0.0,0.0,True
LRGUK,163.4627600750223,0.0,0.0,True
NOL11,163.4566190060681,0.0,0.0,True
RPA1,163.45133054706235,0.0,0.0,True
SRSF1,163.4449994540463,0.0,0.0,True
FEM1A,163.44323426789458,0.0,0.0,True
ACYP1,163.44063106145046,0.0,0.0,True
TNPO2,163.43942700404213,0.0,0.0,True
MRNIP,163.4157347777882,0.0,0.0,True
COP1,163.39425894927464,0.0,0.0,True
TOMM40,163.38375958230816,0.0,0.0,True
SFXN1,163.3797207046135,0.0,0.0,True
IER3,163.31286592774293,0.0,0.0,True
MSRB2,163.29388647335017,0.0,0.0,True
CREBZF,163.28627287690892,0.0,0.0,True
UTP18,163.279818435547,0.0,0.0,True
MAN2A1,163.2687189601567,0.0,0.0,True
SPECC1,163.25118554497587,0.0,0.0,True
XK,163.23292533209255,0.0,0.0,True
SCIMP,163.20683192772273,0.0,0.0,True
HSDL1,163.20644242809547,0.0,0.0,True
CSNK1G3,163.16287403867122,0.0,0.0,True
TTC5,163.13140137114192,0.0,0.0,True
CMTM3,163.118243454667,0.0,0.0,True
VAC14,163.0954195415039,0.0,0.0,True
OTOGL,163.07682885117438,0.0,0.0,True
TRIT1,163.0766405296212,0.0,0.0,True
CASP7,163.05161463443443,0.0,0.0,True
YPEL4,163.03231364297898,0.0,0.0,True
WBP11,162.9912767133786,0.0,0.0,True
CIBAR2,162.98856460843686,0.0,0.0,True
ADGRL3,162.9866940666535,0.0,0.0,True
SH3KBP1,162.982415985137,0.0,0.0,True
UNC50,162.95256000472108,0.0,0.0,True
NETO1,162.90914014442754,0.0,0.0,True
TTC7B,162.89841094902852,0.0,0.0,True
NUBPL,162.89039490882513,0.0,0.0,True
MARCO,162.8723161794746,0.0,0.0,True
MPZL3,162.86446739937108,0.0,0.0,True
PRR5L,162.85900121470272,0.0,0.0,True
NAT14,162.8271886172385,0.0,0.0,True
SERTAD3,162.8258037271432,0.0,0.0,True
NEPRO,162.82110801865605,0.0,0.0,True
RMND5B,162.7213870300786,0.0,0.0,True
RBBP5,162.72103368225117,0.0,0.0,True
KLHDC7B,162.71446377232056,0.0,0.0,True
CCR2,162.70133126259782,0.0,0.0,True
PI4K2B,162.6946590329338,0.0,0.0,True
FRG1,162.6562353407325,0.0,0.0,True
SUSD2,162.65085395871392,0.0,0.0,True
CDK16,162.63804918690835,0.0,0.0,True
APC2,162.63272991622978,0.0,0.0,True
GPT2,162.63060392242912,0.0,0.0,True
CLASP1,162.59529713999225,0.0,0.0,True
ZNF182,162.59293099094347,0.0,0.0,True
NELL1,162.5641908970094,0.0,0.0,True
COPB1,162.5268638270055,0.0,0.0,True
SPACA9,162.45612096603463,0.0,0.0,True
PVALB,162.45553166224568,0.0,0.0,True
AUTS2,162.45275956723268,0.0,0.0,True
BRWD3,162.41330056585542,0.0,0.0,True
NAPA,162.3598624040917,0.0,0.0,True
GPATCH4,162.33703887595206,0.0,0.0,True
NAPG,162.30805336556327,0.0,0.0,True
MAP4K3,162.2790987201504,0.0,0.0,True
SFXN2,162.25720288162776,0.0,0.0,True
REXO2,162.24461957661921,0.0,0.0,True
APP,162.2193058564409,0.0,0.0,True
AICDA,162.21012976194882,0.0,0.0,True
PLEKHG3,162.20950062037755,0.0,0.0,True
LAMA5,162.1903472204564,0.0,0.0,True
POGZ,162.18015590397047,0.0,0.0,True
P2RX1,162.16713954812255,0.0,0.0,True
RRP15,162.16135234225032,0.0,0.0,True
TBC1D22A,162.15498829360257,0.0,0.0,True
GLYR1,162.1538387724024,0.0,0.0,True
EIF1B,162.14806530285117,0.0,0.0,True
ADM2,162.13507768200736,0.0,0.0,True
ECD,162.10585184376632,0.0,0.0,True
GABRG1,162.10381498699422,0.0,0.0,True
SST,162.10327395378664,0.0,0.0,True
VIP,161.98368379259793,0.0,0.0,True
TNFRSF14,161.92165679498945,0.0,0.0,True
RAB41,161.89686756201164,0.0,0.0,True
SNAPC3,161.85437672490588,0.0,0.0,True
AKT2,161.85275569175496,0.0,0.0,True
CWC22,161.8463635574117,0.0,0.0,True
GPR182,161.84014316027327,0.0,0.0,True
ENKD1,161.83347508743185,0.0,0.0,True
ARVCF,161.76230936417016,0.0,0.0,True
CYTH1,161.75712429885093,0.0,0.0,True
P4HA1,161.73571125811105,0.0,0.0,True
B4GALT6,161.72228162510436,0.0,0.0,True
TIAM2,161.69663219673012,0.0,0.0,True
TYW3,161.68914133192195,0.0,0.0,True
ASCC3,161.6509383657417,0.0,0.0,True
PTGS1,161.63555424440568,0.0,0.0,True
RSAD1,161.63355343155874,0.0,0.0,True
ANKRD53,161.60575410893782,0.0,0.0,True
ETAA1,161.6011909182468,0.0,0.0,True
MRRF,161.59708239605536,0.0,0.0,True
STAT6,161.58205860552974,0.0,0.0,True
SEMA5A,161.56879192617012,0.0,0.0,True
PVR,161.5447948411644,0.0,0.0,True
WFDC3,161.51838842972967,0.0,0.0,True
PELO,161.49276623230162,0.0,0.0,True
C1QL1,161.48416671982812,0.0,0.0,True
RPF1,161.48358333633206,0.0,0.0,True
HMGB2,161.47599334169828,0.0,0.0,True
CCDC65,161.4705652768318,0.0,0.0,True
RINT1,161.45718774792135,0.0,0.0,True
PAPOLA,161.37876818512748,0.0,0.0,True
USP21,161.35307379150376,0.0,0.0,True
G3BP1,161.34783282498006,0.0,0.0,True
PFDN1,161.3165569719894,0.0,0.0,True
PWWP3B,161.24409787364536,0.0,0.0,True
USP25,161.2381618018094,0.0,0.0,True
ZNF333,161.21892205764036,0.0,0.0,True
DNAJC2,161.21723661542146,0.0,0.0,True
MAP1A,161.2068831690426,0.0,0.0,True
TASP1,161.17770472837347,0.0,0.0,True
GAS7,161.14851377296017,0.0,0.0,True
LARS1,161.13509766692056,0.0,0.0,True
TBX22,161.13379726391986,0.0,0.0,True
TEX261,161.10448000945644,0.0,0.0,True
ALX4,161.08588053147426,0.0,0.0,True
IL23A,161.06171935064646,0.0,0.0,True
TRIM17,161.05286815847344,0.0,0.0,True
DHX9,161.0131184047317,0.0,0.0,True
IP6K3,160.9845427870565,0.0,0.0,True
ZNF184,160.98371835102444,0.0,0.0,True
KBTBD8,160.96863558178217,0.0,0.0,True
IL17B,160.94797757609484,0.0,0.0,True
TMEM160,160.93164559347676,0.0,0.0,True
STOX1,160.928031004579,0.0,0.0,True
TRMO,160.90965589841065,0.0,0.0,True
CPXM2,160.9080670565291,0.0,0.0,True
SMAD4,160.9038263126994,0.0,0.0,True
EPB41L2,160.88485653351395,0.0,0.0,True
KANSL2,160.88068397934273,0.0,0.0,True
ID3,160.87751976113648,0.0,0.0,True
DYNLT3,160.8583114205794,0.0,0.0,True
VPS37A,160.8465778848593,0.0,0.0,True
C6orf62,160.8413824828854,0.0,0.0,True
PNISR,160.75088664634683,0.0,0.0,True
TNFRSF19,160.72134044298443,0.0,0.0,True
FSD1,160.6914381213079,0.0,0.0,True
FAT3,160.68677253352317,0.0,0.0,True
SLFN5,160.67752796735496,0.0,0.0,True
NT5C2,160.64304169665095,0.0,0.0,True
RBM45,160.6279231179534,0.0,0.0,True
EIF3H,160.6154472379543,0.0,0.0,True
CEBPZ,160.61060712531673,0.0,0.0,True
EFL1,160.60466785007762,0.0,0.0,True
ELMO3,160.59845824014516,0.0,0.0,True
ZKSCAN2,160.59318657327583,0.0,0.0,True
HIP1,160.56309101874731,0.0,0.0,True
SNAP23,160.54661722052563,0.0,0.0,True
FRAT1,160.53563965927566,0.0,0.0,True
TMED7,160.53510451740806,0.0,0.0,True
XAF1,160.52849832840795,0.0,0.0,True
ITCH,160.4823861738644,0.0,0.0,True
SPMIP5,160.47033488492636,0.0,0.0,True
DDX17,160.4470587346064,0.0,0.0,True
MAP7,160.44146825035276,0.0,0.0,True
SNIP1,160.42867243101398,0.0,0.0,True
MIER3,160.41153592979413,0.0,0.0,True
APAF1,160.40395440597518,0.0,0.0,True
SSBP3,160.39068487142663,0.0,0.0,True
LAMP2,160.38504996086195,0.0,0.0,True
EMC2,160.38369190720783,0.0,0.0,True
ZNF384,160.38344182377048,0.0,0.0,True
CXCL16,160.34797015027058,0.0,0.0,True
ZNF195,160.34781064838074,0.0,0.0,True
VASP,160.3133652179728,0.0,0.0,True
SGCE,160.31247291549923,0.0,0.0,True
NECTIN2,160.28253207299647,0.0,0.0,True
ZNF514,160.27459948088813,0.0,0.0,True
CUL3,160.2729744039223,0.0,0.0,True
VGLL4,160.23005171130427,0.0,0.0,True
SSUH2,160.22316983464938,0.0,0.0,True
MKNK1,160.20157996319065,0.0,0.0,True
TOMM40L,160.19188019776092,0.0,0.0,True
RPS6KA1,160.17853762563644,0.0,0.0,True
GTF2H3,160.15270279952375,0.0,0.0,True
TNRC6A,160.14291332972724,0.0,0.0,True
ARRB2,160.13769059639233,0.0,0.0,True
PLA2G7,160.1349523975475,0.0,0.0,True
TSSK3,160.12094217366342,0.0,0.0,True
NFYA,160.1138026725975,0.0,0.0,True
CDH1,160.11089973024238,0.0,0.0,True
EXOSC2,160.1057420174714,0.0,0.0,True
ST3GAL6,160.0883905439911,0.0,0.0,True
ADAT1,160.08462097105874,0.0,0.0,True
USP34,160.0807689270181,0.0,0.0,True
MCUR1,160.01744351837726,0.0,0.0,True
VPS39,160.01118077848596,0.0,0.0,True
NUDT13,160.01012185871718,0.0,0.0,True
NAV3,159.9994836899707,0.0,0.0,True
VPS54,159.9803639038171,0.0,0.0,True
C4orf33,159.9677106780296,0.0,0.0,True
CCN2,159.9460383752701,0.0,0.0,True
JAK3,159.93659593421762,0.0,0.0,True
CAPN6,159.85925860754702,0.0,0.0,True
DPF2,159.8458644046817,0.0,0.0,True
PEX13,159.83412080754147,0.0,0.0,True
HEATR5A,159.81923491924115,0.0,0.0,True
VPS26B,159.81691493762108,0.0,0.0,True
KLHL13,159.81415225698544,0.0,0.0,True
PTPRN,159.79088507293523,0.0,0.0,True
ZC3H11A,159.78742508353864,0.0,0.0,True
SCLY,159.77753100164577,0.0,0.0,True
SF3B4,159.69646426601824,0.0,0.0,True
NAA30,159.67280771422438,0.0,0.0,True
CFAP298,159.64827066190335,0.0,0.0,True
CSMD2,159.5857112590713,0.0,0.0,True
ZNF426,159.581688621822,0.0,0.0,True
LCE2B,159.56599939338759,0.0,0.0,True
AGPAT4,159.53974607767935,0.0,0.0,True
SIRPB1,159.53806639556126,0.0,0.0,True
FCER1G,159.49798093803392,0.0,0.0,True
RBM48,159.46715289620334,0.0,0.0,True
C5orf15,159.4256809937098,0.0,0.0,True
NUP107,159.41884227818525,0.0,0.0,True
KIF3B,159.4103583489275,0.0,0.0,True
WDR37,159.3521206436413,0.0,0.0,True
SRBD1,159.33005318939365,0.0,0.0,True
RELCH,159.3270350707273,0.0,0.0,True
LZTS2,159.31355233359412,0.0,0.0,True
YME1L1,159.29687327398668,0.0,0.0,True
STIM2,159.28897249863874,0.0,0.0,True
LPIN1,159.2869510486653,0.0,0.0,True
ZNF141,159.2506403983409,0.0,0.0,True
JCHAIN,159.24305633924033,0.0,0.0,True
TLR8,159.2136133276545,0.0,0.0,True
SUCLA2,159.199771190334,0.0,0.0,True
MSH2,159.19063285383106,0.0,0.0,True
NUB1,159.1740558061377,0.0,0.0,True
EPPIN,159.14206301874117,0.0,0.0,True
GADD45B,159.11029474712194,0.0,0.0,True
IGFN1,159.10832513269875,0.0,0.0,True
ARHGAP40,159.1058033770487,0.0,0.0,True
USP11,159.09926332354442,0.0,0.0,True
UNC13C,159.08867867075284,0.0,0.0,True
GUF1,159.04974108662967,0.0,0.0,True
SPECC1L,159.04355943101612,0.0,0.0,True
OBSCN-AS1,159.0433732978398,0.0,0.0,True
EPO,159.04208814703907,0.0,0.0,True
HNRNPU,159.03976212356898,0.0,0.0,True
FKBP1A,159.02754721064449,0.0,0.0,True
TECTA,158.99921741644042,0.0,0.0,True
KANK4,158.99422751001356,0.0,0.0,True
FSD1L,158.97932556166438,0.0,0.0,True
ATP6AP1,158.97724066169607,0.0,0.0,True
DHX35,158.9717818284244,0.0,0.0,True
ARHGEF5,158.9634920021926,0.0,0.0,True
TNPO1,158.94973538379625,0.0,0.0,True
ERGIC2,158.91228483455018,0.0,0.0,True
HSD17B7,158.8997648064009,0.0,0.0,True
FAM86C1P,158.89396786251004,0.0,0.0,True
M6PR,158.8787134586562,0.0,0.0,True
HAUS6,158.83408687589275,0.0,0.0,True
WDR77,158.76384228864086,0.0,0.0,True
THBS4,158.7575292082297,0.0,0.0,True
CEP192,158.7382902756803,0.0,0.0,True
FCGR2B,158.7283936749691,0.0,0.0,True
DNTTIP2,158.7283796759679,0.0,0.0,True
BTG4,158.72610282025616,0.0,0.0,True
ZNF7,158.7100322359281,0.0,0.0,True
MFSD10,158.71003102831807,0.0,0.0,True
MYO1E,158.69574326027,0.0,0.0,True
CNDP1,158.68087422313448,0.0,0.0,True
DDX20,158.6652264541561,0.0,0.0,True
OTUD6B,158.63999572087818,0.0,0.0,True
OCIAD1,158.55213325055405,0.0,0.0,True
AZI2,158.54662374504838,0.0,0.0,True
ILK,158.54601338465824,0.0,0.0,True
OTUB2,158.5198096508744,0.0,0.0,True
FLRT3,158.5085898370005,0.0,0.0,True
COL6A2,158.50011442934573,0.0,0.0,True
IARS2,158.48503899852156,0.0,0.0,True
SLC46A2,158.4743538997882,0.0,0.0,True
DDX27,158.45123596119188,0.0,0.0,True
SYVN1,158.4226416660499,0.0,0.0,True
LNX1,158.402352479097,0.0,0.0,True
PLPPR2,158.39641730142998,0.0,0.0,True
TNNI3,158.39484070738195,0.0,0.0,True
PIANP,158.3935944340737,0.0,0.0,True
CNOT1,158.3545745232834,0.0,0.0,True
SRSF5,158.35284999100674,0.0,0.0,True
ANAPC16,158.34752659802808,0.0,0.0,True
RPIA,158.34423757917108,0.0,0.0,True
PLPPR4,158.3346092514685,0.0,0.0,True
EIF4G3,158.32452776975575,0.0,0.0,True
NALCN,158.27876561364724,0.0,0.0,True
CNIH1,158.21096716781338,0.0,0.0,True
ZC4H2,158.20818338549506,0.0,0.0,True
P2RX4,158.20692930825496,0.0,0.0,True
CLCN2,158.19259265954435,0.0,0.0,True
LILRB5,158.17082822783914,0.0,0.0,True
DNAJB11,158.1616586840271,0.0,0.0,True
NDUFC1,158.15204557229802,0.0,0.0,True
DEUP1,158.12865189360966,0.0,0.0,True
PLA2G15,158.10638791430574,0.0,0.0,True
PRSS21,158.07807121192874,0.0,0.0,True
JMY,158.0760529097561,0.0,0.0,True
DDX50,158.068734600008,0.0,0.0,True
NOS3,158.0646184769554,0.0,0.0,True
LIG1,158.05973236540203,0.0,0.0,True
DUSP12,158.0576616802292,0.0,0.0,True
STAG1,158.05603796746502,0.0,0.0,True
TOE1,158.0180615145136,0.0,0.0,True
ILF2,158.01187094347281,0.0,0.0,True
SCML1,158.01037175481898,0.0,0.0,True
ATP8B2,158.00389587013595,0.0,0.0,True
GPR75,157.99010395637598,0.0,0.0,True
MEST,157.97568555948152,0.0,0.0,True
NUDCD3,157.9660526116275,0.0,0.0,True
GPBP1L1,157.94198972601555,0.0,0.0,True
TPP2,157.91305651226438,0.0,0.0,True
TUBGCP4,157.88329549080512,0.0,0.0,True
TARS1,157.87166307116155,0.0,0.0,True
FGF14,157.8187580533944,0.0,0.0,True
PXYLP1,157.81853713928507,0.0,0.0,True
LAIR1,157.75923145133913,0.0,0.0,True
HNRNPUL1,157.75916675394947,0.0,0.0,True
ZNF180,157.7508932043442,0.0,0.0,True
ASB9,157.74095166260844,0.0,0.0,True
RB1CC1,157.73614373462286,0.0,0.0,True
BMPER,157.73603936834544,0.0,0.0,True
ZC3H8,157.7218627461351,0.0,0.0,True
AKAP1,157.71959213076562,0.0,0.0,True
TICAM1,157.71725931110544,0.0,0.0,True
SHC1,157.68758902477248,0.0,0.0,True
CTIF,157.68325368117632,0.0,0.0,True
ERVK3-1,157.66174345270292,0.0,0.0,True
RAB28,157.6527143489687,0.0,0.0,True
GBP4,157.6148378191661,0.0,0.0,True
RDH12,157.59509400767794,0.0,0.0,True
DMTF1,157.5931542064991,0.0,0.0,True
NACC2,157.5871481153633,0.0,0.0,True
LRP1,157.56802393503898,0.0,0.0,True
ZCCHC7,157.55253773478228,0.0,0.0,True
OXNAD1,157.5433348980219,0.0,0.0,True
RGS13,157.5415030271485,0.0,0.0,True
SUV39H1,157.5163417837584,0.0,0.0,True
SWT1,157.50134448242966,0.0,0.0,True
RRAGA,157.460157138621,0.0,0.0,True
FLYWCH1,157.4142523688108,0.0,0.0,True
TAMALIN,157.39686811237806,0.0,0.0,True
TAC1,157.35740099028692,0.0,0.0,True
ENOPH1,157.35068834895603,0.0,0.0,True
STOML1,157.29534900685783,0.0,0.0,True
SPCS1,157.291458936346,0.0,0.0,True
CCR1,157.28602256838641,0.0,0.0,True
KLRD1,157.2620739979578,0.0,0.0,True
PDSS2,157.25598794945148,0.0,0.0,True
DIAPH1,157.25067538281203,0.0,0.0,True
TRAPPC8,157.231392527305,0.0,0.0,True
CFAP68,157.16461448152668,0.0,0.0,True
EIF2AK1,157.10387862705548,0.0,0.0,True
TLE5,157.06204967499147,0.0,0.0,True
SRSF3,157.058755765784,0.0,0.0,True
DNAJB1,157.0388597459523,0.0,0.0,True
DAZL,157.03660811989454,0.0,0.0,True
HFM1,157.03144515561547,0.0,0.0,True
SLC31A1,157.030246289698,0.0,0.0,True
C1QTNF2,157.02864848626365,0.0,0.0,True
SPAG6,157.01716633118315,0.0,0.0,True
PKNOX1,157.01693204546257,0.0,0.0,True
CPZ,157.0160343477704,0.0,0.0,True
NEU3,156.9787955513892,0.0,0.0,True
KLRG1,156.94661416352994,0.0,0.0,True
ATF6,156.9243184993728,0.0,0.0,True
PDGFC,156.9113991274321,0.0,0.0,True
SGSM2,156.90009628186422,0.0,0.0,True
PTOV1,156.878847203796,0.0,0.0,True
TJP1,156.81878196854538,0.0,0.0,True
CLTC,156.81221640969363,0.0,0.0,True
MORC4,156.80651054923734,0.0,0.0,True
KCNK13,156.80443867151425,0.0,0.0,True
NCOA5,156.7880798248127,0.0,0.0,True
ARMC1,156.7838384852642,0.0,0.0,True
C9orf72,156.77814946822312,0.0,0.0,True
CLCA1,156.769902174979,0.0,0.0,True
RFFL,156.75979275335897,0.0,0.0,True
GATAD1,156.75666928734088,0.0,0.0,True
ZNF45,156.7394772471437,0.0,0.0,True
DNAJC10,156.7222255876359,0.0,0.0,True
SLX4IP,156.71699979891955,0.0,0.0,True
H1-3,156.70571175572078,0.0,0.0,True
CNOT8,156.7023929487227,0.0,0.0,True
NBPF20,156.68925887929768,0.0,0.0,True
ERI1,156.6855374523986,0.0,0.0,True
RSPRY1,156.67771194711625,0.0,0.0,True
GUCY1A2,156.63968422961645,0.0,0.0,True
DCAF1,156.59690875078576,0.0,0.0,True
C6orf118,156.59039567343666,0.0,0.0,True
MTERF3,156.53507019797382,0.0,0.0,True
IQCG,156.53072894073685,0.0,0.0,True
SCGB3A1,156.49304429897222,0.0,0.0,True
MPPE1,156.49166661887654,0.0,0.0,True
TRIM28,156.4851995691898,0.0,0.0,True
LRIF1,156.47640766208934,0.0,0.0,True
NFX1,156.47009529148667,0.0,0.0,True
TRMT44,156.4262251581173,0.0,0.0,True
PTDSS1,156.42215862620233,0.0,0.0,True
PIAS2,156.42208497835813,0.0,0.0,True
GBGT1,156.39999490406638,0.0,0.0,True
TULP3,156.39891122842954,0.0,0.0,True
ZNF236,156.38994551503154,0.0,0.0,True
MYO1G,156.37886763615123,0.0,0.0,True
SYN2,156.35201823415252,0.0,0.0,True
FBXO44,156.31558992056887,0.0,0.0,True
BIN3,156.30597738998318,0.0,0.0,True
SETD1B,156.29818557984206,0.0,0.0,True
KDM6A,156.28408446155845,0.0,0.0,True
RPA2,156.21732720444427,0.0,0.0,True
R3HCC1L,156.19815310882117,0.0,0.0,True
SENP7,156.1953442012632,0.0,0.0,True
C19orf44,156.19134348207496,0.0,0.0,True
ZNF668,156.1748441602149,0.0,0.0,True
SPRY2,156.15910217904843,0.0,0.0,True
B4GALT2,156.14183505084193,0.0,0.0,True
OBSL1,156.13548942710617,0.0,0.0,True
PLEKHA4,156.12903519504323,0.0,0.0,True
ACO2,156.11226362273868,0.0,0.0,True
FSTL3,156.1042835473815,0.0,0.0,True
DUSP13B,156.08677231570036,0.0,0.0,True
SAR1A,156.06206631803704,0.0,0.0,True
ZNF526,156.05708914824106,0.0,0.0,True
IL17C,156.03846779710165,0.0,0.0,True
TRMT1L,156.02542936065143,0.0,0.0,True
DKK2,156.01940363471942,0.0,0.0,True
GPR146,155.99631893871035,0.0,0.0,True
RANBP6,155.91451422876895,0.0,0.0,True
AVPR2,155.910128116811,0.0,0.0,True
MYH1,155.89987070638264,0.0,0.0,True
CYTH2,155.89692258744415,0.0,0.0,True
RIPOR2,155.89678312789425,0.0,0.0,True
HIPK1,155.8765778947847,0.0,0.0,True
NLK,155.86064435404364,0.0,0.0,True
METTL27,155.8150987725496,0.0,0.0,True
RTN4R,155.8109262100307,0.0,0.0,True
NEK9,155.80398563707294,0.0,0.0,True
ETFA,155.7928515865863,0.0,0.0,True
SYT1,155.78809166595312,0.0,0.0,True
PAEP,155.72259808616892,0.0,0.0,True
MLANA,155.72089361994267,0.0,0.0,True
LCP1,155.7036347816529,0.0,0.0,True
FAM171B,155.7026134973832,0.0,0.0,True
BSND,155.69141439538896,0.0,0.0,True
THUMPD2,155.631846415132,0.0,0.0,True
GPS2,155.62220436636463,0.0,0.0,True
GID8,155.57138674675286,0.0,0.0,True
JKAMP,155.51423130019938,0.0,0.0,True
KHSRP,155.5127205998334,0.0,0.0,True
VBP1,155.50611361956422,0.0,0.0,True
RCN3,155.48168637758386,0.0,0.0,True
ST3GAL4,155.48010059318784,0.0,0.0,True
HUS1,155.4711032802639,0.0,0.0,True
IMMT,155.47069862773444,0.0,0.0,True
HES1,155.4552007634966,0.0,0.0,True
ICMT,155.43533321284556,0.0,0.0,True
EMILIN1,155.41994631874746,0.0,0.0,True
GCNT7,155.3923233241064,0.0,0.0,True
ZUP1,155.38091981087936,0.0,0.0,True
FGR,155.378738362034,0.0,0.0,True
PRUNE1,155.36664064105858,0.0,0.0,True
ADAMDEC1,155.3344885677612,0.0,0.0,True
SLC40A1,155.33419203036075,0.0,0.0,True
SFPQ,155.32111283009908,0.0,0.0,True
IREB2,155.30141401587653,0.0,0.0,True
ZZZ3,155.29477645427463,0.0,0.0,True
CDC42BPA,155.26010796330124,0.0,0.0,True
GZF1,155.21085230732294,0.0,0.0,True
ADNP2,155.20955409695756,0.0,0.0,True
C19orf47,155.1787690463774,0.0,0.0,True
SEH1L,155.0672692210419,0.0,0.0,True
MAP3K20,155.05815027702639,0.0,0.0,True
GLRA3,155.03996408712493,0.0,0.0,True
GLI1,155.00915484799205,0.0,0.0,True
ARNT,154.9981367312446,0.0,0.0,True
RND2,154.9952028532223,0.0,0.0,True
RSU1,154.97929512298057,0.0,0.0,True
DHX34,154.95150452186314,0.0,0.0,True
OPA3,154.94614685661642,0.0,0.0,True
OARD1,154.94149412914246,0.0,0.0,True
TRMT10B,154.89692858487987,0.0,0.0,True
PLIN3,154.88683669709638,0.0,0.0,True
CA1,154.88426555494502,0.0,0.0,True
PAK4,154.8526424363416,0.0,0.0,True
SYT17,154.85154720761204,0.0,0.0,True
RBFOX2,154.84427457228156,0.0,0.0,True
EYA3,154.8110831706924,0.0,0.0,True
TUBD1,154.78061269293076,0.0,0.0,True
IL17A,154.75912929243398,0.0,0.0,True
CPLANE2,154.75846267187606,0.0,0.0,True
H4C8,154.75676647656013,0.0,0.0,True
MSL3,154.73778445440453,0.0,0.0,True
MMRN1,154.73618841438915,0.0,0.0,True
NDUFS4,154.72299283461732,0.0,0.0,True
RFC2,154.71780147868768,0.0,0.0,True
PIP5K1A,154.7101481280755,0.0,0.0,True
TMEM170A,154.69299498595004,0.0,0.0,True
ELL,154.69261430550992,0.0,0.0,True
CH25H,154.68537954571585,0.0,0.0,True
EAF2,154.6612231893129,0.0,0.0,True
PHF5A,154.63544688107294,0.0,0.0,True
TNNC1,154.57869246686025,0.0,0.0,True
SLBP,154.5450378453522,0.0,0.0,True
GNAZ,154.5407871920578,0.0,0.0,True
PTPRD,154.52741785649576,0.0,0.0,True
RFC5,154.51178995069475,0.0,0.0,True
RFX1,154.50079227344162,0.0,0.0,True
KDELR2,154.49271492473557,0.0,0.0,True
ZBP1,154.45326558564247,0.0,0.0,True
FCMR,154.4374018732332,0.0,0.0,True
TSEN2,154.40638649930807,0.0,0.0,True
AIMP1,154.34636645937903,0.0,0.0,True
PHAF1,154.34413926856223,0.0,0.0,True
ST3GAL3,154.34321039577333,0.0,0.0,True
MYO3B,154.32366188521837,0.0,0.0,True
VAX1,154.31654067168498,0.0,0.0,True
RSRC2,154.3144216239841,0.0,0.0,True
SMO,154.2947460178746,0.0,0.0,True
ITPKC,154.2924663977934,0.0,0.0,True
CTSD,154.28618875901748,0.0,0.0,True
CBLB,154.25281393121375,0.0,0.0,True
LZIC,154.23838462292824,0.0,0.0,True
UBR4,154.237988002986,0.0,0.0,True
TUBB4A,154.21553342959896,0.0,0.0,True
GBA2,154.20202725552133,0.0,0.0,True
HPRT1,154.1756572384255,0.0,0.0,True
SLC27A4,154.16792104223762,0.0,0.0,True
MATN2,154.15712177660996,0.0,0.0,True
GABPB2,154.1520161103404,0.0,0.0,True
CCDC102A,154.1410772380918,0.0,0.0,True
PRDX5,154.07117118860364,0.0,0.0,True
MYCN,154.05404835481846,0.0,0.0,True
RFX2,154.03065970387226,0.0,0.0,True
MATR3,153.99930242808486,0.0,0.0,True
KRIT1,153.97540364062385,0.0,0.0,True
NIPA2,153.91624566824876,0.0,0.0,True
ADAMTS1,153.91513757582143,0.0,0.0,True
HSPA13,153.85098523839306,0.0,0.0,True
ELOVL1,153.84299082043438,0.0,0.0,True
ELP1,153.84050608675707,0.0,0.0,True
DMXL2,153.8375332086225,0.0,0.0,True
UNC93B1,153.82294824182523,0.0,0.0,True
ELAC1,153.81252322026333,0.0,0.0,True
OSBP,153.81113920083735,0.0,0.0,True
GLP2R,153.78565133354059,0.0,0.0,True
ADAMTS16,153.7787411825079,0.0,0.0,True
PTGDS,153.68526581093653,0.0,0.0,True
NCBP3,153.66836394797664,0.0,0.0,True
UBA3,153.64039282511973,0.0,0.0,True
LRRC38,153.62599764910323,0.0,0.0,True
HGSNAT,153.6113889972899,0.0,0.0,True
RPS15,153.59664212768791,0.0,0.0,True
EPB41L5,153.58889413041499,0.0,0.0,True
ARHGEF3,153.58540035524237,0.0,0.0,True
