AKIP1	540.9812232501715
CBX5	540.6467366701567
BTN2A3P	540.4429442518614
BLK	540.3572946283257
CARTPT	540.3310154508856
CCDC103	540.305939391802
ASAP3	540.1687466997241
ADCY10P1	539.5618576459341
ADSS2	539.2039650084228
AIFM2	539.1238366986023
ARHGEF11	539.1107666647524
CARD19	538.932120953559
ALKBH4	538.7572740913865
ATXN7L2	538.7086291895661
ATP6V1B2	538.1306447288574
C1orf94	538.1254860601667
ATG16L1	537.8546710244109
BMX	537.5894643998679
BTBD3	537.559843424493
CCNA1	537.0534719098364
CD80	537.051759304835
ARHGDIA	536.8901490773959
CDH1	536.5904483728123
CCDC102A	536.2507104266969
ABCB5	536.2203186329081
CALCRL	535.1212245949584
CALML4	535.0189446618131
B3GALNT2	534.8247442104384
ATXN7	534.7775773625953
APC2	534.7026025053325
CACNA2D1	534.0999626679272
ATOSB	534.0290548478929
CD1B	533.8569095037338
CFDP1	533.6139051158643
BIRC7	533.4745234244195
CARHSP1	533.3596251060663
AGBL2	533.3568420581644
ACKR2	533.2415155853192
ATP6V1C1	533.203816762735
CCSAP	532.7293617054364
ARHGAP12	532.5997060015471
